timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,casual,registered
15/06/2015 8:00,4447.00,13,13,67,21,3,0,0,1,54,362
15/06/2015 9:00,2135.00,14,14,63,19.5,2,0,0,1,57,273
15/06/2015 10:00,1064.00,15,15,59,19,2,0,0,1,48,209
15/06/2015 11:00,1197.00,17,17,50.5,18,2,0,0,1,31,144
15/06/2015 12:00,1406.00,17.5,17.5,45.5,19,2,0,0,1,17,90
15/06/2015 13:00,1513.00,18,18,44.5,19,2,0,0,1,9,38
15/06/2015 14:00,1446.00,17.5,17.5,47.5,16,2,0,0,1,4,13
15/06/2015 15:00,1588.00,17,17,52,18.5,3,0,0,1,1,4
15/06/2015 16:00,2170.00,17,17,54,18,2,0,0,1,0,4
15/06/2015 17:00,4137.00,16.5,16.5,53.5,17.5,2,0,0,1,0,6
15/06/2015 18:00,4050.00,16,16,55,18,1,0,0,1,7,18
15/06/2015 19:00,2314.00,15,15,59,19.5,1,0,0,1,8,104
15/06/2015 20:00,1607.00,14,14,63,19,1,0,0,1,16,172
15/06/2015 21:00,981.00,13,13,63,18,1,0,0,1,24,364
15/06/2015 22:00,619.00,12.5,12.5,65,12,1,0,0,1,29,232
15/06/2015 23:00,423.00,11.5,11.5,69.5,11,1,0,0,1,18,103
16/06/2015 0:00,237.00,12,12,69.5,5,1,0,0,1,33,117
16/06/2015 1:00,161.00,11.5,11.5,69.5,6,1,0,0,1,41,165
16/06/2015 2:00,98.00,11,11,74.5,5,1,0,0,1,37,114
16/06/2015 3:00,63.00,11,11,74.5,6,1,0,0,1,39,114
16/06/2015 4:00,59.00,11,11,74.5,6.5,1,0,0,1,32,127
16/06/2015 5:00,129.00,11,11,77,5,1,0,0,1,36,258
16/06/2015 6:00,764.00,12,12,74.5,0,1,0,0,1,42,230
16/06/2015 7:00,2476.00,13,13,63,5,1,0,0,1,26,299
16/06/2015 8:00,4749.00,14.5,14.5,49.5,6,1,0,0,1,58,269
16/06/2015 9:00,2326.00,17,17,48.5,5.5,1,0,0,1,25,176
16/06/2015 10:00,1205.00,17.5,17.5,50.5,6,1,0,0,1,34,154
16/06/2015 11:00,1168.00,19.5,19.5,47.5,6.5,1,0,0,1,24,127
16/06/2015 12:00,1617.00,20.5,20.5,41.5,5.5,1,0,0,1,2,14
16/06/2015 13:00,1588.00,22,21.5,40.5,8,1,0,0,1,3,21
16/06/2015 14:00,1426.00,21.5,21,43.5,8.5,1,0,0,1,4,19
16/06/2015 15:00,1741.00,22.5,21.5,41,5.5,1,0,0,1,2,11
16/06/2015 16:00,2378.00,22.5,21.5,42.5,12,1,0,0,1,1,5
16/06/2015 17:00,4209.00,22.5,22,44,12,1,0,0,1,1,5
16/06/2015 18:00,4298.00,21.5,21.5,51.5,11,1,0,0,1,1,12
16/06/2015 19:00,2750.00,21,21,57,11,1,0,0,1,8,89
16/06/2015 20:00,1837.00,20,20,64,17,1,0,0,1,25,225
16/06/2015 21:00,1286.00,18.5,18.5,68,14,1,0,0,1,28,426
16/06/2015 22:00,852.00,17.5,17.5,70.5,14,1,0,0,1,28,196
16/06/2015 23:00,506.00,18,18,68,14,1,0,0,1,44,126
17/06/2015 0:00,333.00,18,18,66,15,1,0,0,1,43,138
17/06/2015 1:00,164.00,17,17,68,15,1,0,0,1,49,194
17/06/2015 2:00,120.00,15.5,15.5,70,16,1,0,0,1,48,156
17/06/2015 3:00,50.00,15,15,68,15,1,0,0,1,73,142
17/06/2015 4:00,85.00,14,14,72,16,1,0,0,1,62,181
17/06/2015 5:00,160.00,13,13,79.5,16,1,0,0,1,69,286
17/06/2015 6:00,750.00,14,14,77,19,1,0,0,1,85,467
17/06/2015 7:00,2530.00,15.5,15.5,70,16,1,0,0,1,62,388
17/06/2015 8:00,4803.00,17,17,68,21.5,2,0,0,1,53,275
17/06/2015 9:00,2364.00,18,18,68,24,3,0,0,1,40,192
17/06/2015 10:00,1193.00,20,20,64,23,2,0,0,1,49,159
17/06/2015 11:00,1192.00,20.5,20.5,64.5,25,2,0,0,1,48,127
17/06/2015 12:00,1443.00,22.5,22.5,59,22,1,0,0,1,37,141
17/06/2015 13:00,1627.00,22.5,22.5,59,25,1,0,0,1,21,83
17/06/2015 14:00,1511.00,24,24,57.5,26,1,0,0,1,15,80
17/06/2015 15:00,1714.00,25.5,25.5,52.5,29,2,0,0,1,16,37
17/06/2015 16:00,2388.00,24.5,24.5,55.5,31.5,2,0,0,1,4,16
17/06/2015 17:00,4274.00,25,25,54,31.5,2,0,0,1,1,4
17/06/2015 18:00,4328.00,23,23,61,30.5,2,0,0,1,1,6
17/06/2015 19:00,2790.00,23,23,61,21,3,0,0,1,9,18
17/06/2015 20:00,1824.00,22,22,65,25,2,0,0,1,12,45
17/06/2015 21:00,1298.00,21.5,21.5,67,20,3,0,0,1,28,103
17/06/2015 22:00,918.00,20.5,20.5,71,20,2,0,0,1,62,156
17/06/2015 23:00,732.00,20,20,75.5,23,7,0,0,1,68,176
18/06/2015 0:00,353.00,19.5,19.5,78,21,7,0,0,1,134,270
18/06/2015 1:00,198.00,19,19,73,21,4,0,0,1,162,258
18/06/2015 2:00,126.00,18.5,18.5,75.5,19,4,0,0,1,135,192
18/06/2015 3:00,79.00,18,18,78,19.5,4,0,0,1,138,196
18/06/2015 4:00,58.00,16.5,16.5,68,20.5,3,0,0,1,153,214
18/06/2015 5:00,132.00,16,16,65.5,19.5,4,0,0,1,193,275
18/06/2015 6:00,742.00,15,15,70,16.5,3,0,0,1,210,239
18/06/2015 7:00,2392.00,15,15,63,20,2,0,0,1,118,263
18/06/2015 8:00,4622.00,15,15,63,18,2,0,0,1,99,227
18/06/2015 9:00,2416.00,15,15,59,18,2,0,0,1,61,127
18/06/2015 10:00,1298.00,16,16,53.5,17,2,0,0,1,58,125
18/06/2015 11:00,1265.00,17,17,49,20,2,0,0,1,56,105
18/06/2015 12:00,1734.00,18,18,49,17,1,0,0,1,53,97
18/06/2015 13:00,1710.00,19.5,19.5,44.5,13,1,0,0,1,18,71
18/06/2015 14:00,1663.00,20,20,44.5,16,1,0,0,1,17,59
18/06/2015 15:00,1806.00,20,20,44.5,19,1,0,0,1,13,59
18/06/2015 16:00,2428.00,20,20,46,15,1,0,0,1,14,16
18/06/2015 17:00,4094.00,20.5,20.5,44.5,17,1,0,0,1,7,10
18/06/2015 18:00,4000.00,20,20,46,19,1,0,0,1,7,12
18/06/2015 19:00,2448.00,20,20,46,18.5,1,0,0,1,11,22
18/06/2015 20:00,1743.00,19,19,49,19,1,0,0,1,35,36
18/06/2015 21:00,1357.00,18.5,18.5,52,15,1,0,0,1,25,59
18/06/2015 22:00,1167.00,17,17,57.5,17,3,0,0,1,58,111
18/06/2015 23:00,856.00,16,16,55,18.5,1,0,0,1,86,158
19/06/2015 0:00,434.00,15,15,61,15,1,0,0,1,141,236
19/06/2015 1:00,237.00,14.5,14.5,61,13,1,0,0,1,141,255
19/06/2015 2:00,190.00,14,14,63,13,1,0,0,1,149,214
19/06/2015 3:00,132.00,14,14,63,9,1,0,0,1,124,193
19/06/2015 4:00,82.00,14,14,65,11,1,0,0,1,146,216
19/06/2015 5:00,145.00,13.5,13.5,65,16,1,0,0,1,121,257
19/06/2015 6:00,660.00,13.5,13.5,67,18,1,0,0,1,159,238
19/06/2015 7:00,2140.00,14.5,14.5,63,19,2,0,0,1,78,218
19/06/2015 8:00,4137.00,14.5,14.5,63,20,3,0,0,1,94,217
19/06/2015 9:00,2330.00,15,15,63,17,3,0,0,1,86,146
19/06/2015 10:00,1200.00,15,15,63,18,3,0,0,1,57,110
19/06/2015 11:00,1170.00,15,15,65.5,18.5,3,0,0,1,38,114
19/06/2015 12:00,1741.00,16,16,57,21,2,0,0,1,14,78
19/06/2015 13:00,1673.00,16.5,16.5,57.5,20.5,3,0,0,1,7,19
19/06/2015 14:00,1163.00,17.5,17.5,54,19,2,0,0,1,9,3
19/06/2015 15:00,1802.00,18.5,18.5,50.5,16,2,0,0,1,2,0
19/06/2015 16:00,2454.00,20,20,47.5,14,2,0,0,1,1,0
19/06/2015 17:00,3934.00,20,20,47.5,18,2,0,0,1,1,2
19/06/2015 18:00,3444.00,20,20,49,16,2,0,0,1,0,3
19/06/2015 19:00,2258.00,20,20,49,14,2,0,0,1,1,25
19/06/2015 20:00,1618.00,19.5,19.5,50.5,16,2,0,0,1,0,46
19/06/2015 21:00,1188.00,19,19,52,9,1,0,0,1,12,209
19/06/2015 22:00,1024.00,17.5,17.5,60,14,4,0,0,1,19,200
19/06/2015 23:00,810.00,15.5,15.5,68,19.5,2,0,0,1,33,58
20/06/2015 0:00,695.00,15,15,68,16,1,0,1,1,27,67
20/06/2015 1:00,456.00,15,15,68,11,1,0,1,1,33,129
20/06/2015 2:00,365.00,14,14,72,9,1,0,1,1,50,129
20/06/2015 3:00,225.00,14,14,69.5,9,1,0,1,1,45,130
20/06/2015 4:00,164.00,14,14,72,8,1,0,1,1,66,139
20/06/2015 5:00,142.00,14,14,72,8,2,0,1,1,61,238
20/06/2015 6:00,165.00,15,15,68,9,3,0,1,1,81,484
20/06/2015 7:00,302.00,15,15,65.5,6.5,3,0,1,1,64,474
20/06/2015 8:00,600.00,16,16,63,9,2,0,1,1,62,369
20/06/2015 9:00,1003.00,16,16,63,9,3,0,1,1,52,264
20/06/2015 10:00,1571.00,17,17,64,7,3,0,1,1,39,167
20/06/2015 11:00,1915.00,18,18,64,6,3,0,1,1,24,106
20/06/2015 12:00,2186.00,17.5,17.5,68,12,4,0,1,1,10,50
20/06/2015 13:00,2129.00,17.5,17.5,75.5,12,7,0,1,1,10,23
20/06/2015 14:00,2338.00,17.5,17.5,80.5,12,3,0,1,1,2,12
20/06/2015 15:00,2509.00,18.5,18.5,75.5,11,3,0,1,1,1,5
20/06/2015 16:00,2533.00,19.5,19.5,71,16,3,0,1,1,0,2
20/06/2015 17:00,1493.00,18.5,18.5,81.5,10,7,0,1,1,2,7
20/06/2015 18:00,1039.00,17.5,17.5,91,2,7,0,1,1,3,22
20/06/2015 19:00,1120.00,18,18,88,6.5,7,0,1,1,8,107
20/06/2015 20:00,982.00,18,18,88,9,3,0,1,1,21,288
20/06/2015 21:00,719.00,18,18,94,10,1,0,1,1,33,368
20/06/2015 22:00,852.00,18,18,88,11,1,0,1,1,32,243
20/06/2015 23:00,792.00,18,18,85.5,15,3,0,1,1,41,120
21/06/2015 0:00,677.00,17.5,17.5,85.5,21,2,0,1,1,52,119
21/06/2015 1:00,443.00,17,17,83,19,4,0,1,1,40,149
21/06/2015 2:00,354.00,16.5,16.5,83,23,3,0,1,1,49,158
21/06/2015 3:00,276.00,15.5,15.5,82.5,18.5,3,0,1,1,44,108
21/06/2015 4:00,204.00,15,15,82,19.5,4,0,1,1,42,128
21/06/2015 5:00,153.00,15,15,82,19.5,4,0,1,1,62,273
21/06/2015 6:00,147.00,16,16,77,23,4,0,1,1,65,507
21/06/2015 7:00,164.00,16,16,77,18,4,0,1,1,67,469
21/06/2015 8:00,370.00,16.5,16.5,70,21,3,0,1,1,67,358
21/06/2015 9:00,802.00,16.5,16.5,68,24,3,0,1,1,72,254
21/06/2015 10:00,1404.00,17,17,59,24,3,0,1,1,38,191
21/06/2015 11:00,1886.00,17.5,17.5,54,23,3,0,1,1,12,97
21/06/2015 12:00,2306.00,18.5,18.5,50.5,25,3,0,1,1,11,53
21/06/2015 13:00,2679.00,19,19,46,23,3,0,1,1,15,18
21/06/2015 14:00,2861.00,19,19,46,28,3,0,1,1,2,19
21/06/2015 15:00,2777.00,19.5,19.5,47.5,26,2,0,1,1,2,5
21/06/2015 16:00,2836.00,20,20,43,25,1,0,1,1,0,7
21/06/2015 17:00,2509.00,19.5,19.5,46,26,2,0,1,1,3,8
21/06/2015 18:00,2239.00,19,19,46,28,3,0,1,1,2,21
21/06/2015 19:00,1780.00,19,19,50.5,25,2,0,1,1,12,110
21/06/2015 20:00,1393.00,19,19,49,24,2,0,1,1,23,288
21/06/2015 21:00,912.00,18,18,56,25,3,0,1,1,27,396
21/06/2015 22:00,804.00,17,17,57.5,22,3,0,1,1,14,205
21/06/2015 23:00,417.00,15.5,15.5,63.5,22.5,7,0,1,1,31,104
22/06/2015 0:00,260.00,14.5,14.5,72.5,19.5,7,0,0,1,37,108
22/06/2015 1:00,130.00,14,14,77,21,7,0,0,1,44,144
22/06/2015 2:00,57.00,13,13,82,22,7,0,0,1,34,113
22/06/2015 3:00,31.00,13,13,88,21,7,0,0,1,32,113
22/06/2015 4:00,26.00,12.5,12.5,85,19.5,7,0,0,1,32,114
22/06/2015 5:00,106.00,11.5,11.5,88,16,7,0,0,1,34,224
22/06/2015 6:00,525.00,13,13,82,18,2,0,0,1,67,462
22/06/2015 7:00,1691.00,13,13,88,19,2,0,0,1,66,447
22/06/2015 8:00,3867.00,14,14,82,19,2,0,0,1,62,280
22/06/2015 9:00,2145.00,15,15,74.5,20,2,0,0,1,52,230
22/06/2015 10:00,872.00,15,15,68,20,7,0,0,1,31,216
22/06/2015 11:00,513.00,14,14,77,18.5,7,0,0,1,25,123
22/06/2015 12:00,677.00,14,14,77,17,3,0,0,1,14,91
22/06/2015 13:00,1058.00,15.5,15.5,70,19,3,0,0,1,5,44
22/06/2015 14:00,1046.00,16.5,16.5,59,21.5,2,0,0,1,5,26
22/06/2015 15:00,1327.00,17.5,17.5,47.5,24,2,0,0,1,0,4
22/06/2015 16:00,1961.00,18,18,46,28,2,0,0,1,1,4
22/06/2015 17:00,3840.00,17,17,49,26,1,0,0,1,0,7
22/06/2015 18:00,3769.00,17,17,49,30.5,2,0,0,1,2,22
22/06/2015 19:00,2356.00,17,17,52,29.5,2,0,0,1,8,92
22/06/2015 20:00,1354.00,14,14,74.5,17,3,0,0,1,26,301
22/06/2015 21:00,894.00,15,15,68,15,2,0,0,1,20,412
22/06/2015 22:00,645.00,14.5,14.5,72.5,20,3,0,0,1,33,194
22/06/2015 23:00,407.00,14,14,72,21,3,0,0,1,39,88
23/06/2015 0:00,232.00,14,14,72,20.5,2,0,0,1,28,108
23/06/2015 1:00,133.00,14,14,69.5,18.5,4,0,0,1,30,130
23/06/2015 2:00,68.00,13.5,13.5,69.5,21,3,0,0,1,37,149
23/06/2015 3:00,55.00,13,13,72,15,3,0,0,1,46,103
23/06/2015 4:00,82.00,13,13,72,18,4,0,0,1,62,127
23/06/2015 5:00,144.00,13,13,72,18,4,0,0,1,58,217
23/06/2015 6:00,778.00,13,13,72,15,2,0,0,1,74,495
23/06/2015 7:00,2484.00,13,13,72,19,2,0,0,1,57,483
23/06/2015 8:00,4685.00,14,14,67,19,3,0,0,1,56,344
23/06/2015 9:00,2265.00,15,15,61,16,3,0,0,1,75,277
23/06/2015 10:00,1132.00,16,16,55,15,3,0,0,1,46,188
23/06/2015 11:00,1205.00,16,16,55,14,2,0,0,1,23,139
23/06/2015 12:00,1487.00,16.5,16.5,52,16,3,0,0,1,15,90
23/06/2015 13:00,1544.00,17,17,52,13,3,0,0,1,10,53
23/06/2015 14:00,1540.00,17.5,17.5,50.5,15,3,0,0,1,8,20
23/06/2015 15:00,1696.00,18,18,49,11,3,0,0,1,4,10
23/06/2015 16:00,2295.00,19,19,47.5,10,2,0,0,1,1,4
23/06/2015 17:00,4102.00,19.5,19.5,44.5,9,2,0,0,1,1,8
23/06/2015 18:00,4252.00,19.5,19.5,47.5,3.5,2,0,0,1,2,18
23/06/2015 19:00,2702.00,19,19,47.5,8.5,1,0,0,1,4,87
23/06/2015 20:00,1730.00,18.5,18.5,54,13,1,0,0,1,21,247
23/06/2015 21:00,1296.00,17,17,59,13,1,0,0,1,27,439
23/06/2015 22:00,943.00,15.5,15.5,68,11,1,0,0,1,28,203
23/06/2015 23:00,622.00,15,15,70,6.5,1,0,0,1,43,102
24/06/2015 0:00,331.00,15.5,15.5,74.5,8,1,0,0,1,56,147
24/06/2015 1:00,228.00,15,15,77,9,1,0,0,1,51,150
24/06/2015 2:00,120.00,14,14,79.5,9,1,0,0,1,43,178
24/06/2015 3:00,62.00,14,14,77,10,1,0,0,1,67,162
24/06/2015 4:00,60.00,14,14,77,11,1,0,0,1,69,147
24/06/2015 5:00,164.00,14,14,77,11,1,0,0,1,80,247
24/06/2015 6:00,733.00,15.5,15.5,67.5,17,1,0,0,1,85,472
24/06/2015 7:00,2499.00,16,16,65.5,17,1,0,0,1,87,365
24/06/2015 8:00,4568.00,17,17,61.5,16,1,0,0,1,92,293
24/06/2015 9:00,2429.00,18.5,18.5,56,16,1,0,0,1,66,222
24/06/2015 10:00,1287.00,20.5,20.5,47.5,14,2,0,0,1,50,183
24/06/2015 11:00,1350.00,21,21,44.5,18,2,0,0,1,41,126
24/06/2015 12:00,1737.00,22.5,21.5,42.5,17,2,0,0,1,33,139
24/06/2015 13:00,1732.00,22.5,21.5,44,21,2,0,0,1,19,97
24/06/2015 14:00,1618.00,23,23,44,19,2,0,0,1,20,75
24/06/2015 15:00,1775.00,23.5,23,41,23,3,0,0,1,8,51
24/06/2015 16:00,2414.00,23,22,41,21,1,0,0,1,18,21
24/06/2015 17:00,4263.00,22,21,44,22,1,0,0,1,7,4
24/06/2015 18:00,4215.00,21,21,46,23,1,0,0,1,6,8
24/06/2015 19:00,2519.00,20.5,20.5,47.5,20.5,1,0,0,1,12,17
24/06/2015 20:00,1762.00,20,20,49,19.5,1,0,0,1,7,35
24/06/2015 21:00,1300.00,19,19,52,14,1,0,0,1,27,85
24/06/2015 22:00,1074.00,18,18,56,14,1,0,0,1,47,139
24/06/2015 23:00,700.00,17,17,61.5,16,1,0,0,1,99,203
25/06/2015 0:00,113.00,16,16,65.5,15,1,0,0,1,122,209
25/06/2015 1:00,150.00,16,16,65.5,16,1,0,0,1,140,252
25/06/2015 2:00,110.00,15,15,72,16,1,0,0,1,140,231
25/06/2015 3:00,99.00,15,15,72,16,3,0,0,1,151,232
25/06/2015 4:00,77.00,14,14,77,12,2,0,0,1,157,235
25/06/2015 5:00,131.00,14,14,77,12,1,0,0,1,175,235
25/06/2015 6:00,743.00,15,15,77,12,1,0,0,1,152,247
25/06/2015 7:00,2443.00,16.5,16.5,70,11,1,0,0,1,108,199
25/06/2015 8:00,4543.00,18,18,64,10,1,0,0,1,121,254
25/06/2015 9:00,2503.00,19.5,19.5,56.5,12,2,0,0,1,74,195
25/06/2015 10:00,1339.00,21,21,50,12,2,0,0,1,62,140
25/06/2015 11:00,1284.00,21.5,21,50,12,2,0,0,1,61,126
25/06/2015 12:00,1690.00,23,22.5,42.5,12,2,0,0,1,49,130
25/06/2015 13:00,1575.00,23,22.5,42.5,14,1,0,0,1,30,85
25/06/2015 14:00,1607.00,24,24,41,11,1,0,0,1,17,73
25/06/2015 15:00,1842.00,24.5,24.5,43,14,1,0,0,1,17,70
25/06/2015 16:00,2419.00,24,24,45.5,13,1,0,0,1,12,22
25/06/2015 17:00,4002.00,24,24,44,12,2,0,0,1,3,8
25/06/2015 18:00,4092.00,24,24,44,13,1,0,0,1,3,9
25/06/2015 19:00,2678.00,23,23,44,19,1,0,0,1,7,13
25/06/2015 20:00,1951.00,22,22,50,17,1,0,0,1,24,27
25/06/2015 21:00,1349.00,20.5,20.5,54.5,17,1,0,0,1,29,78
25/06/2015 22:00,1144.00,19.5,19.5,58,13,1,0,0,1,75,131
25/06/2015 23:00,789.00,18.5,18.5,62,14,1,0,0,1,136,196
26/06/2015 0:00,481.00,18,18,62,12,1,0,0,1,127,219
26/06/2015 1:00,255.00,17,17,61.5,9,1,0,0,1,175,268
26/06/2015 2:00,212.00,16,16,63,8,1,0,0,1,197,245
26/06/2015 3:00,79.00,16,16,63,10,1,0,0,1,197,246
26/06/2015 4:00,86.00,16,16,59,9,1,0,0,1,174,229
26/06/2015 5:00,138.00,16,16,59,7,1,0,0,1,177,278
26/06/2015 6:00,648.00,17.5,17.5,57.5,8,1,0,0,1,178,243
26/06/2015 7:00,2007.00,18,18,56,8,2,0,0,1,117,265
26/06/2015 8:00,4009.00,19.5,19.5,49,7,1,0,0,1,89,228
26/06/2015 9:00,2266.00,20.5,20.5,47.5,6.5,1,0,0,1,55,158
26/06/2015 10:00,1377.00,22,22,45,7,1,0,0,1,48,135
26/06/2015 11:00,1372.00,23,23,45.5,13,1,0,0,1,19,95
26/06/2015 12:00,1770.00,25,25,40.5,19,1,0,0,1,14,64
26/06/2015 13:00,1953.00,26,26,39,20,1,0,0,1,7,25
26/06/2015 14:00,1880.00,27,27,39,19.5,1,0,0,1,4,11
26/06/2015 15:00,2029.00,26,26,42,28,1,0,0,1,3,3
26/06/2015 16:00,2598.00,24,24,57.5,28,1,0,0,1,0,2
26/06/2015 17:00,3807.00,22,22,59,26,2,0,0,1,1,8
26/06/2015 18:00,3312.00,22.5,22.5,57,23,2,0,0,1,1,21
26/06/2015 19:00,2198.00,22,22,57,22,2,0,0,1,4,90
26/06/2015 20:00,1505.00,21.5,21.5,58.5,24,2,0,0,1,14,247
26/06/2015 21:00,1116.00,20,20,66.5,21,1,0,0,1,29,418
26/06/2015 22:00,1041.00,20,20,69,23,4,0,0,1,37,150
26/06/2015 23:00,880.00,19,19,73,24,4,0,0,1,55,95
27/06/2015 0:00,696.00,17.5,17.5,66,25,1,0,1,1,55,95
27/06/2015 1:00,488.00,16.5,16.5,70,18,2,0,1,1,40,130
27/06/2015 2:00,337.00,15.5,15.5,74.5,18,2,0,1,1,37,127
27/06/2015 3:00,219.00,15,15,77,17,1,0,1,1,58,100
27/06/2015 4:00,138.00,14.5,14.5,79.5,17,1,0,1,1,76,126
27/06/2015 5:00,125.00,14.5,14.5,79.5,16,1,0,1,1,53,222
27/06/2015 6:00,157.00,14.5,14.5,77,16,1,0,1,1,90,514
27/06/2015 7:00,357.00,16,16,72,20,1,0,1,1,79,512
27/06/2015 8:00,628.00,17,17,68,18,1,0,1,1,56,340
27/06/2015 9:00,1214.00,18.5,18.5,62,16,2,0,1,1,54,251
27/06/2015 10:00,1626.00,19.5,19.5,56,17,2,0,1,1,52,190
27/06/2015 11:00,2215.00,21,21,53,18,2,0,1,1,33,112
27/06/2015 12:00,2656.00,21,21,53,15,2,0,1,1,16,65
27/06/2015 13:00,2896.00,23,22.5,44,16,2,0,1,1,5,25
27/06/2015 14:00,2964.00,23.5,22.5,38.5,19,1,0,1,1,5,8
27/06/2015 15:00,3172.00,23.5,22.5,37,17,1,0,1,1,2,9
27/06/2015 16:00,3115.00,24,23,36,16,1,0,1,1,0,2
27/06/2015 17:00,3116.00,24,23,36,17,1,0,1,1,1,7
27/06/2015 18:00,2809.00,23,22,41,17,1,0,1,1,1,20
27/06/2015 19:00,2219.00,23,22.5,42.5,17,1,0,1,1,7,117
27/06/2015 20:00,1850.00,22,21,44,14,1,0,1,1,27,320
27/06/2015 21:00,1357.00,22,21,44,13,1,0,1,1,39,417
27/06/2015 22:00,1161.00,20,20,62,18,1,0,1,1,38,208
27/06/2015 23:00,1066.00,20,20,64,13,1,0,1,1,45,112
28/06/2015 0:00,889.00,19,19,68,12,1,0,1,1,49,118
28/06/2015 1:00,685.00,18,18,73,11,1,0,1,1,41,161
28/06/2015 2:00,441.00,18,18,68,11,1,0,1,1,33,156
28/06/2015 3:00,338.00,18,18,68,8,1,0,1,1,43,117
28/06/2015 4:00,217.00,17.5,17.5,64,7,7,0,1,1,39,127
28/06/2015 5:00,163.00,17,17,64,11,1,0,1,1,41,220
28/06/2015 6:00,173.00,17,17,64,13,1,0,1,1,70,509
28/06/2015 7:00,224.00,17.5,17.5,62,14,1,0,1,1,68,436
28/06/2015 8:00,428.00,18.5,18.5,56,17,1,0,1,1,44,255
28/06/2015 9:00,912.00,20,20,53,17.5,2,0,1,1,50,246
28/06/2015 10:00,1472.00,21,21,53,21,2,0,1,1,31,164
28/06/2015 11:00,1843.00,20.5,20.5,54.5,20,1,0,1,1,30,104
28/06/2015 12:00,1407.00,19.5,19.5,62,20,7,0,1,1,23,58
28/06/2015 13:00,818.00,18,18,75.5,16,7,0,1,1,11,25
28/06/2015 14:00,1628.00,19,19,70.5,9,2,0,1,1,10,18
28/06/2015 15:00,2050.00,21,21,58.5,16.5,2,0,1,1,7,9
28/06/2015 16:00,2237.00,22,22,53,19.5,2,0,1,1,2,3
28/06/2015 17:00,2506.00,21.5,21.5,55,19.5,2,0,1,1,0,5
28/06/2015 18:00,2085.00,21,21,60,20.5,2,0,1,1,3,19
28/06/2015 19:00,1695.00,20.5,20.5,62,18.5,2,0,1,1,12,104
28/06/2015 20:00,1391.00,20,20,66.5,19,2,0,1,1,18,318
28/06/2015 21:00,929.00,19,19,73,16,2,0,1,1,41,499
28/06/2015 22:00,680.00,18,18,78,14,2,0,1,1,32,189
28/06/2015 23:00,495.00,17.5,17.5,80.5,17,2,0,1,1,31,95
29/06/2015 0:00,338.00,17,17,75.5,18.5,2,0,0,1,53,117
29/06/2015 1:00,162.00,17,17,66,17,1,0,0,1,55,188
29/06/2015 2:00,78.00,17,17,68,18.5,1,0,0,1,45,186
29/06/2015 3:00,62.00,16,16,72,14,1,0,0,1,50,138
29/06/2015 4:00,55.00,15,15,77,8.5,1,0,0,1,43,146
29/06/2015 5:00,154.00,15,15,77,12,1,0,0,1,60,268
29/06/2015 6:00,725.00,15.5,15.5,74.5,9,1,0,0,1,78,492
29/06/2015 7:00,2152.00,17,17,68,8,1,0,0,1,78,510
29/06/2015 8:00,4393.00,18.5,18.5,60,7,1,0,0,1,60,341
29/06/2015 9:00,2250.00,20,20,51,6.5,1,0,0,1,69,264
29/06/2015 10:00,1219.00,21,21,46,12,1,0,0,1,26,195
29/06/2015 11:00,1304.00,22.5,21.5,41,15,1,0,0,1,32,151
29/06/2015 12:00,1562.00,23.5,22.5,37,16,1,0,0,1,32,97
29/06/2015 13:00,1622.00,24,23.5,40,19,1,0,0,1,15,39
29/06/2015 14:00,1589.00,24,24,41,18,1,0,0,1,13,19
29/06/2015 15:00,1757.00,24.5,24,39,16,1,0,0,1,2,6
29/06/2015 16:00,2546.00,25,25,39,18,1,0,0,1,2,7
29/06/2015 17:00,4464.00,25.5,25.5,39.5,15,1,0,0,1,2,4
29/06/2015 18:00,4727.00,25.5,25.5,38,12,1,0,0,1,1,24
29/06/2015 19:00,2949.00,25,25,37.5,10,1,0,0,1,4,119
29/06/2015 20:00,2025.00,24,24,47,14,1,0,0,1,29,291
29/06/2015 21:00,1412.00,21.5,21.5,57,16,1,0,0,1,44,511
29/06/2015 22:00,923.00,20.5,20.5,58.5,12,1,0,0,1,33,227
29/06/2015 23:00,614.00,19.5,19.5,62,10,1,0,0,1,35,97
30/06/2015 0:00,337.00,19,19,64,9,1,0,0,1,47,122
30/06/2015 1:00,183.00,18.5,18.5,66,7,1,0,0,1,50,183
30/06/2015 2:00,101.00,17.5,17.5,68,8,1,0,0,1,70,162
30/06/2015 3:00,65.00,17,17,70.5,9,1,0,0,1,46,117
30/06/2015 4:00,58.00,16,16,72,9,1,0,0,1,64,176
30/06/2015 5:00,167.00,16,16,72,6.5,1,0,0,1,63,260
30/06/2015 6:00,840.00,18,18,62,3,1,0,0,1,98,496
30/06/2015 7:00,2772.00,19.5,19.5,54,5,1,0,0,1,114,472
30/06/2015 8:00,4829.00,21.5,21,45,10,1,0,0,1,89,366
30/06/2015 9:00,2496.00,23.5,22.5,40,11,1,0,0,1,55,285
30/06/2015 10:00,1445.00,24.5,23.5,33,14,1,0,0,1,81,242
30/06/2015 11:00,1325.00,26,25,26,14,1,0,0,1,43,164
30/06/2015 12:00,1657.00,27,26,24,11,1,0,0,1,27,99
30/06/2015 13:00,1845.00,28.5,27,20.5,13,1,0,0,1,20,48
30/06/2015 14:00,1783.00,29,28,26,15,1,0,0,1,15,16
